route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,agency_id
05210621-18,20210531,20210531-18-18880,18 - Aldershot GO,,0,DDS11034,191233,1,1,GO
05210621-18,20210531,20210531-18-18690,18 - Aldershot GO,,0,DDS11028,191233,1,1,GO
05210621-18,20210531,20210531-18-18650,18 - Aldershot GO,,0,DDS11025,191233,1,1,GO
05210621-18,20210531,20210531-18-18610,18 - Aldershot GO,,0,DDS11024,191233,1,1,GO
05210621-18,20210531,20210531-18-18860,18 - Aldershot GO,,0,DDS11020,191233,1,1,GO
05210621-18,20210531,20210531-18-18920,18 - Aldershot GO,,0,DDS11019,191233,1,1,GO
05210621-18,20210531,20210531-18-18790,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210531,20210531-18-18730,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210531,20210531-18-18490,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210531,20210531-18-18440,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210531,20210531-18-18370,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210531,20210531-18-18290,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210531,20210531-18-18570,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210531,20210531-18-18530,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210531,20210531-18-18400,18 - Aldershot GO,,0,DDS11008,191233,1,1,GO
05210621-18,20210531,20210531-18-18170,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210531,20210531-18-18090,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210531,20210531-18-18040,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210531,20210531-18-18420,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210531,20210531-18-18340,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210531,20210531-18-18250,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210530,20210530-18-18670,18 - Aldershot GO,,0,MDDS1112,191233,1,1,GO
05210621-18,20210530,20210530-18-18590,18 - Aldershot GO,,0,MDDS1112,191233,1,1,GO
05210621-18,20210530,20210530-18-18510,18 - Aldershot GO,,0,MDDS1112,191233,1,1,GO
05210621-18,20210530,20210530-18-18100,18 - Aldershot GO,,0,MDDS1112,191233,1,1,GO
05210621-18,20210530,20210530-18-18920,18 - Aldershot GO,,0,MDDS1107,191233,1,1,GO
05210621-18,20210530,20210530-18-18880,18 - Aldershot GO,,0,MDDS1106,191233,1,1,GO
05210621-18,20210530,20210530-18-18820,18 - Aldershot GO,,0,MDDS1106,191233,1,1,GO
05210621-18,20210530,20210530-18-18200,18 - Aldershot GO,,0,MDDS1103,191233,1,1,GO
05210621-18,20210530,20210530-18-18630,18 - Aldershot GO,,0,hamlt001,191233,1,1,GO
05210621-18,20210530,20210530-18-18710,18 - Aldershot GO,,0,DDS11023,191233,1,1,GO
05210621-18,20210530,20210530-18-18860,18 - Aldershot GO,,0,DDS11021,191233,1,1,GO
05210621-18,20210530,20210530-18-18790,18 - Aldershot GO,,0,DDS11021,191233,1,1,GO
05210621-18,20210530,20210530-18-18750,18 - Aldershot GO,,0,DDS11018,191233,1,1,GO
05210621-18,20210530,20210530-18-18930,18 - Aldershot GO,,0,DDS11016,191233,1,1,GO
05210621-18,20210530,20210530-18-18420,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210530,20210530-18-18300,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210530,20210530-18-18070,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210530,20210530-18-18550,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210530,20210530-18-18470,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210530,20210530-18-18360,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210521,20210521-18-18770,18 - Aldershot GO,,0,strvl009,191233,1,1,GO
05210621-18,20210521,20210521-18-18830,18 - Aldershot GO,,0,MDDS1111,191233,1,1,GO
05210621-18,20210521,20210521-18-18930,18 - Aldershot GO,,0,DDS11034,191233,1,1,GO
05210621-18,20210521,20210521-18-18880,18 - Aldershot GO,,0,DDS11034,191233,1,1,GO
05210621-18,20210521,20210521-18-18690,18 - Aldershot GO,,0,DDS11028,191233,1,1,GO
05210621-18,20210521,20210521-18-18650,18 - Aldershot GO,,0,DDS11025,191233,1,1,GO
05210621-18,20210521,20210521-18-18610,18 - Aldershot GO,,0,DDS11024,191233,1,1,GO
05210621-18,20210521,20210521-18-18860,18 - Aldershot GO,,0,DDS11020,191233,1,1,GO
05210621-18,20210521,20210521-18-18920,18 - Aldershot GO,,0,DDS11019,191233,1,1,GO
05210621-18,20210521,20210521-18-18790,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210521,20210521-18-18730,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210521,20210521-18-18490,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210521,20210521-18-18440,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210521,20210521-18-18370,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210521,20210521-18-18290,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210521,20210521-18-18570,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210521,20210521-18-18530,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210521,20210521-18-18400,18 - Aldershot GO,,0,DDS11008,191233,1,1,GO
05210621-18,20210521,20210521-18-18170,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210521,20210521-18-18090,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210521,20210521-18-18040,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210521,20210521-18-18420,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210521,20210521-18-18340,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210521,20210521-18-18250,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210517,20210517-18-18770,18 - Aldershot GO,,0,strvl009,191233,1,1,GO
05210621-18,20210517,20210517-18-18830,18 - Aldershot GO,,0,MDDS1111,191233,1,1,GO
05210621-18,20210517,20210517-18-18930,18 - Aldershot GO,,0,DDS11034,191233,1,1,GO
05210621-18,20210517,20210517-18-18880,18 - Aldershot GO,,0,DDS11034,191233,1,1,GO
05210621-18,20210517,20210517-18-18690,18 - Aldershot GO,,0,DDS11028,191233,1,1,GO
05210621-18,20210517,20210517-18-18650,18 - Aldershot GO,,0,DDS11025,191233,1,1,GO
05210621-18,20210517,20210517-18-18610,18 - Aldershot GO,,0,DDS11024,191233,1,1,GO
05210621-18,20210517,20210517-18-18860,18 - Aldershot GO,,0,DDS11020,191233,1,1,GO
05210621-18,20210517,20210517-18-18920,18 - Aldershot GO,,0,DDS11019,191233,1,1,GO
05210621-18,20210517,20210517-18-18790,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210517,20210517-18-18730,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210517,20210517-18-18490,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210517,20210517-18-18440,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210517,20210517-18-18370,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210517,20210517-18-18290,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210517,20210517-18-18570,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210517,20210517-18-18530,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210517,20210517-18-18400,18 - Aldershot GO,,0,DDS11008,191233,1,1,GO
05210621-18,20210517,20210517-18-18170,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210517,20210517-18-18090,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210517,20210517-18-18040,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210517,20210517-18-18420,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210517,20210517-18-18340,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210517,20210517-18-18250,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210513,20210513-18-18770,18 - Aldershot GO,,0,strvl009,191233,1,1,GO
05210621-18,20210513,20210513-18-18830,18 - Aldershot GO,,0,MDDS1111,191233,1,1,GO
05210621-18,20210513,20210513-18-18930,18 - Aldershot GO,,0,DDS11034,191233,1,1,GO
05210621-18,20210513,20210513-18-18880,18 - Aldershot GO,,0,DDS11034,191233,1,1,GO
05210621-18,20210513,20210513-18-18690,18 - Aldershot GO,,0,DDS11028,191233,1,1,GO
05210621-18,20210513,20210513-18-18650,18 - Aldershot GO,,0,DDS11025,191233,1,1,GO
05210621-18,20210513,20210513-18-18610,18 - Aldershot GO,,0,DDS11024,191233,1,1,GO
05210621-18,20210513,20210513-18-18860,18 - Aldershot GO,,0,DDS11020,191233,1,1,GO
05210621-18,20210513,20210513-18-18920,18 - Aldershot GO,,0,DDS11019,191233,1,1,GO
05210621-18,20210513,20210513-18-18790,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210513,20210513-18-18730,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210513,20210513-18-18490,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210513,20210513-18-18440,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210513,20210513-18-18370,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210513,20210513-18-18290,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210513,20210513-18-18570,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210513,20210513-18-18530,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210513,20210513-18-18400,18 - Aldershot GO,,0,DDS11008,191233,1,1,GO
05210621-18,20210513,20210513-18-18170,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210513,20210513-18-18090,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210513,20210513-18-18040,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210513,20210513-18-18420,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210513,20210513-18-18340,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210513,20210513-18-18250,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210625,20210625-18-18830,18 - Aldershot GO,,0,MDDS1111,191233,1,1,GO
05210621-18,20210625,20210625-18-18930,18 - Aldershot GO,,0,DDS11034,191233,1,1,GO
05210621-18,20210625,20210625-18-18880,18 - Aldershot GO,,0,DDS11034,191233,1,1,GO
05210621-18,20210625,20210625-18-18690,18 - Aldershot GO,,0,DDS11028,191233,1,1,GO
05210621-18,20210625,20210625-18-18650,18 - Aldershot GO,,0,DDS11025,191233,1,1,GO
05210621-18,20210625,20210625-18-18610,18 - Aldershot GO,,0,DDS11024,191233,1,1,GO
05210621-18,20210625,20210625-18-18860,18 - Aldershot GO,,0,DDS11020,191233,1,1,GO
05210621-18,20210625,20210625-18-18920,18 - Aldershot GO,,0,DDS11019,191233,1,1,GO
05210621-18,20210625,20210625-18-18790,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210625,20210625-18-18730,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210625,20210625-18-18490,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210625,20210625-18-18440,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210625,20210625-18-18370,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210625,20210625-18-18290,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210625,20210625-18-18570,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210625,20210625-18-18530,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210625,20210625-18-18400,18 - Aldershot GO,,0,DDS11008,191233,1,1,GO
05210621-18,20210625,20210625-18-18170,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210625,20210625-18-18090,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210625,20210625-18-18040,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210625,20210625-18-18420,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210625,20210625-18-18340,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210625,20210625-18-18250,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210612,20210612-18-18670,18 - Aldershot GO,,0,MDDS1112,191233,1,1,GO
05210621-18,20210612,20210612-18-18590,18 - Aldershot GO,,0,MDDS1112,191233,1,1,GO
05210621-18,20210612,20210612-18-18510,18 - Aldershot GO,,0,MDDS1112,191233,1,1,GO
05210621-18,20210612,20210612-18-18100,18 - Aldershot GO,,0,MDDS1112,191233,1,1,GO
05210621-18,20210612,20210612-18-18920,18 - Aldershot GO,,0,MDDS1107,191233,1,1,GO
05210621-18,20210612,20210612-18-18880,18 - Aldershot GO,,0,MDDS1106,191233,1,1,GO
05210621-18,20210612,20210612-18-18820,18 - Aldershot GO,,0,MDDS1106,191233,1,1,GO
05210621-18,20210612,20210612-18-18200,18 - Aldershot GO,,0,MDDS1103,191233,1,1,GO
05210621-18,20210612,20210612-18-18630,18 - Aldershot GO,,0,hamlt001,191233,1,1,GO
05210621-18,20210612,20210612-18-18710,18 - Aldershot GO,,0,DDS11023,191233,1,1,GO
05210621-18,20210612,20210612-18-18860,18 - Aldershot GO,,0,DDS11020,191233,1,1,GO
05210621-18,20210612,20210612-18-18790,18 - Aldershot GO,,0,DDS11020,191233,1,1,GO
05210621-18,20210612,20210612-18-18750,18 - Aldershot GO,,0,DDS11017,191233,1,1,GO
05210621-18,20210612,20210612-18-18930,18 - Aldershot GO,,0,DDS11016,191233,1,1,GO
05210621-18,20210612,20210612-18-18420,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210612,20210612-18-18300,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210612,20210612-18-18070,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210612,20210612-18-18550,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210612,20210612-18-18470,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210612,20210612-18-18360,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210611,20210611-18-18770,18 - Aldershot GO,,0,strvl009,191233,1,1,GO
05210621-18,20210611,20210611-18-18830,18 - Aldershot GO,,0,MDDS1111,191233,1,1,GO
05210621-18,20210611,20210611-18-18930,18 - Aldershot GO,,0,DDS11034,191233,1,1,GO
05210621-18,20210611,20210611-18-18880,18 - Aldershot GO,,0,DDS11034,191233,1,1,GO
05210621-18,20210611,20210611-18-18690,18 - Aldershot GO,,0,DDS11028,191233,1,1,GO
05210621-18,20210611,20210611-18-18650,18 - Aldershot GO,,0,DDS11025,191233,1,1,GO
05210621-18,20210611,20210611-18-18610,18 - Aldershot GO,,0,DDS11024,191233,1,1,GO
05210621-18,20210611,20210611-18-18860,18 - Aldershot GO,,0,DDS11020,191233,1,1,GO
05210621-18,20210611,20210611-18-18920,18 - Aldershot GO,,0,DDS11019,191233,1,1,GO
05210621-18,20210611,20210611-18-18790,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210611,20210611-18-18730,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210611,20210611-18-18490,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210611,20210611-18-18440,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210611,20210611-18-18370,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210611,20210611-18-18290,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210611,20210611-18-18570,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210611,20210611-18-18530,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210611,20210611-18-18400,18 - Aldershot GO,,0,DDS11008,191233,1,1,GO
05210621-18,20210611,20210611-18-18170,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210611,20210611-18-18090,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210611,20210611-18-18040,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210611,20210611-18-18420,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210611,20210611-18-18340,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210611,20210611-18-18250,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210602,20210602-18-18770,18 - Aldershot GO,,0,strvl009,191233,1,1,GO
05210621-18,20210602,20210602-18-18830,18 - Aldershot GO,,0,MDDS1111,191233,1,1,GO
05210621-18,20210602,20210602-18-18930,18 - Aldershot GO,,0,DDS11034,191233,1,1,GO
05210621-18,20210602,20210602-18-18880,18 - Aldershot GO,,0,DDS11034,191233,1,1,GO
05210621-18,20210602,20210602-18-18690,18 - Aldershot GO,,0,DDS11028,191233,1,1,GO
05210621-18,20210602,20210602-18-18650,18 - Aldershot GO,,0,DDS11025,191233,1,1,GO
05210621-18,20210602,20210602-18-18610,18 - Aldershot GO,,0,DDS11024,191233,1,1,GO
05210621-18,20210602,20210602-18-18860,18 - Aldershot GO,,0,DDS11020,191233,1,1,GO
05210621-18,20210602,20210602-18-18920,18 - Aldershot GO,,0,DDS11019,191233,1,1,GO
05210621-18,20210602,20210602-18-18790,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210602,20210602-18-18730,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210602,20210602-18-18490,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210602,20210602-18-18440,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210602,20210602-18-18370,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210602,20210602-18-18290,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210602,20210602-18-18570,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210602,20210602-18-18530,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210602,20210602-18-18400,18 - Aldershot GO,,0,DDS11008,191233,1,1,GO
05210621-18,20210602,20210602-18-18170,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210602,20210602-18-18090,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210602,20210602-18-18040,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210602,20210602-18-18420,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210602,20210602-18-18340,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210602,20210602-18-18250,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210601,20210601-18-18770,18 - Aldershot GO,,0,strvl009,191233,1,1,GO
05210621-18,20210601,20210601-18-18930,18 - Aldershot GO,,0,DDS11034,191233,1,1,GO
05210621-18,20210601,20210601-18-18880,18 - Aldershot GO,,0,DDS11034,191233,1,1,GO
05210621-18,20210601,20210601-18-18690,18 - Aldershot GO,,0,DDS11028,191233,1,1,GO
05210621-18,20210601,20210601-18-18650,18 - Aldershot GO,,0,DDS11025,191233,1,1,GO
05210621-18,20210601,20210601-18-18610,18 - Aldershot GO,,0,DDS11024,191233,1,1,GO
05210621-18,20210601,20210601-18-18860,18 - Aldershot GO,,0,DDS11020,191233,1,1,GO
05210621-18,20210601,20210601-18-18920,18 - Aldershot GO,,0,DDS11019,191233,1,1,GO
05210621-18,20210601,20210601-18-18790,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210601,20210601-18-18730,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210601,20210601-18-18490,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210601,20210601-18-18440,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210601,20210601-18-18370,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210601,20210601-18-18290,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210601,20210601-18-18570,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210601,20210601-18-18530,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210601,20210601-18-18400,18 - Aldershot GO,,0,DDS11008,191233,1,1,GO
05210621-18,20210601,20210601-18-18170,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210601,20210601-18-18090,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210601,20210601-18-18040,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210601,20210601-18-18420,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210601,20210601-18-18340,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210601,20210601-18-18250,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210524,20210524-18-18670,18 - Aldershot GO,,0,MDDS1112,191233,1,1,GO
05210621-18,20210524,20210524-18-18590,18 - Aldershot GO,,0,MDDS1112,191233,1,1,GO
05210621-18,20210524,20210524-18-18510,18 - Aldershot GO,,0,MDDS1112,191233,1,1,GO
05210621-18,20210524,20210524-18-18100,18 - Aldershot GO,,0,MDDS1112,191233,1,1,GO
05210621-18,20210524,20210524-18-18920,18 - Aldershot GO,,0,MDDS1107,191233,1,1,GO
05210621-18,20210524,20210524-18-18880,18 - Aldershot GO,,0,MDDS1106,191233,1,1,GO
05210621-18,20210524,20210524-18-18820,18 - Aldershot GO,,0,MDDS1106,191233,1,1,GO
05210621-18,20210524,20210524-18-18200,18 - Aldershot GO,,0,MDDS1103,191233,1,1,GO
05210621-18,20210524,20210524-18-18630,18 - Aldershot GO,,0,hamlt001,191233,1,1,GO
05210621-18,20210524,20210524-18-18710,18 - Aldershot GO,,0,DDS11023,191233,1,1,GO
05210621-18,20210524,20210524-18-18860,18 - Aldershot GO,,0,DDS11020,191233,1,1,GO
05210621-18,20210524,20210524-18-18790,18 - Aldershot GO,,0,DDS11020,191233,1,1,GO
05210621-18,20210524,20210524-18-18750,18 - Aldershot GO,,0,DDS11017,191233,1,1,GO
05210621-18,20210524,20210524-18-18930,18 - Aldershot GO,,0,DDS11016,191233,1,1,GO
05210621-18,20210524,20210524-18-18420,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210524,20210524-18-18300,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210524,20210524-18-18070,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210524,20210524-18-18550,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210524,20210524-18-18470,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210524,20210524-18-18360,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210518,20210518-18-18770,18 - Aldershot GO,,0,strvl009,191233,1,1,GO
05210621-18,20210518,20210518-18-18830,18 - Aldershot GO,,0,MDDS1111,191233,1,1,GO
05210621-18,20210518,20210518-18-18930,18 - Aldershot GO,,0,DDS11034,191233,1,1,GO
05210621-18,20210518,20210518-18-18880,18 - Aldershot GO,,0,DDS11034,191233,1,1,GO
05210621-18,20210518,20210518-18-18690,18 - Aldershot GO,,0,DDS11028,191233,1,1,GO
05210621-18,20210518,20210518-18-18650,18 - Aldershot GO,,0,DDS11025,191233,1,1,GO
05210621-18,20210518,20210518-18-18610,18 - Aldershot GO,,0,DDS11024,191233,1,1,GO
05210621-18,20210518,20210518-18-18860,18 - Aldershot GO,,0,DDS11020,191233,1,1,GO
05210621-18,20210518,20210518-18-18920,18 - Aldershot GO,,0,DDS11019,191233,1,1,GO
05210621-18,20210518,20210518-18-18790,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210518,20210518-18-18730,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210518,20210518-18-18490,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210518,20210518-18-18440,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210518,20210518-18-18370,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210518,20210518-18-18290,18 - Aldershot GO,,0,DDS11015,191233,1,1,GO
05210621-18,20210518,20210518-18-18570,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210518,20210518-18-18530,18 - Aldershot GO,,0,DDS11012,191233,1,1,GO
05210621-18,20210518,20210518-18-18400,18 - Aldershot GO,,0,DDS11008,191233,1,1,GO
05210621-18,20210518,20210518-18-18170,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210518,20210518-18-18090,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210518,20210518-18-18040,18 - Aldershot GO,,0,DDS11004,191233,1,1,GO
05210621-18,20210518,20210518-18-18420,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210518,20210518-18-18340,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210518,20210518-18-18250,18 - Aldershot GO,,0,DDS11003,191233,1,1,GO
05210621-18,20210516,20210516-18-18670,18 - Aldershot GO,,0,MDDS1112,191233,1,1,GO
05210621-18,20210516,20210516-18-18590,18 - Aldershot GO,,0,MDDS1112,191233,1,1,GO
05210621-18,20210516,20210516-18-18510,18 - Aldershot GO,,0,MDDS1112,191233,1,1,GO
05210621-18,20210516,20210516-18-18100,18 - Aldershot GO,,0,MDDS1112,191233,1,1,GO
05210621-18,20210516,20210516-18-18920,18 - Aldershot GO,,0,MDDS1107,191233,1,1,GO
05210621-18,20210516,20210516-18-18880,18 - Aldershot GO,,0,MDDS1106,191233,1,1,GO
05210621-18,20210516,20210516-18-18820,18 - Aldershot GO,,0,MDDS1106,191233,1,1,GO
05210621-18,20210516,20210516-18-18200,18 - Aldershot GO,,0,MDDS1103,191233,1,1,GO
05210621-18,20210516,20210516-18-18630,18 - Aldershot GO,,0,hamlt001,191233,1,1,GO
05210621-18,20210516,20210516-18-18710,18 - Aldershot GO,,0,DDS11023,191233,1,1,GO
05210621-18,20210516,20210516-18-18860,18 - Aldershot GO,,0,DDS11021,191233,1,1,GO
05210621-18,20210516,20210516-18-18790,18 - Aldershot GO,,0,DDS11021,191233,1,1,GO
